Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Date
2008,Mar,3,Monday,10:30:00,2008-03-03 09:45:00,11:59:00,11:20:00,AA,1030,N498AA,89.0,95.0,71.0,39.0,45.0,DFW,STL,551.0,3.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,2008-03-03
2008,Jun,26,Thursday,07:33:00,2008-06-26 06:50:00,09:02:00,08:18:00,XE,2098,N12567,89.0,88.0,71.0,44.0,43.0,CLE,CLT,430.0,6.0,12.0,0.0,,0.0,43.0,0.0,1.0,0.0,0.0,2008-06-26
2008,Jan,18,Friday,18:24:00,2008-01-18 18:25:00,20:35:00,20:05:00,MQ,4437,N846AE,191.0,160.0,134.0,30.0,-1.0,HPN,ORD,738.0,31.0,26.0,0.0,,0.0,0.0,0.0,30.0,0.0,0.0,2008-01-18
2008,Apr,17,Thursday,17:41:00,2008-04-17 17:45:00,20:38:00,21:15:00,AA,352,N491AA,117.0,150.0,98.0,-37.0,-4.0,ORD,LGA,733.0,6.0,13.0,0.0,,0.0,,,,,,2008-04-17
2008,Jan,11,Friday,14:28:00,2008-01-11 14:30:00,16:48:00,16:04:00,YV,7086,N516LR,140.0,94.0,106.0,44.0,-2.0,IAD,BOS,413.0,5.0,29.0,0.0,,0.0,0.0,0.0,44.0,0.0,0.0,2008-01-11
2008,Jun,4,Wednesday,10:37:00,2008-06-04 10:42:00,13:05:00,13:12:00,EV,4163,N977EV,88.0,90.0,71.0,-7.0,-5.0,BTR,ATL,449.0,7.0,10.0,0.0,,0.0,,,,,,2008-06-04
2008,Apr,6,Sunday,16:21:00,2008-04-06 16:25:00,17:36:00,17:28:00,US,994,N526AU,75.0,63.0,37.0,8.0,-4.0,CLT,CHS,168.0,9.0,29.0,0.0,,0.0,,,,,,2008-04-06
2008,Jan,22,Tuesday,18:54:00,2008-01-22 17:35:00,21:25:00,20:00:00,B6,937,N588JB,271.0,265.0,248.0,85.0,79.0,ORD,LGB,1735.0,4.0,19.0,0.0,,0.0,0.0,0.0,6.0,0.0,79.0,2008-01-22
2008,May,7,Wednesday,09:57:00,2008-05-07 10:04:00,11:20:00,11:43:00,DL,770,N907DL,83.0,99.0,66.0,-23.0,-7.0,ATL,DAY,432.0,7.0,10.0,0.0,,0.0,,,,,,2008-05-07
2008,Apr,11,Friday,20:45:00,2008-04-11 20:45:00,22:05:00,22:10:00,WN,413,N691WN,80.0,85.0,69.0,-5.0,0.0,RNO,PDX,444.0,4.0,7.0,0.0,,0.0,,,,,,2008-04-11
2008,Jan,24,Thursday,18:40:00,2008-01-24 18:35:00,19:38:00,19:30:00,WN,3490,N687SW,58.0,55.0,48.0,8.0,5.0,JAX,TPA,180.0,3.0,7.0,0.0,,0.0,,,,,,2008-01-24
2008,Jul,4,Friday,13:47:00,2008-07-04 13:50:00,14:27:00,14:35:00,WN,3139,N266WN,160.0,165.0,143.0,-8.0,-3.0,SAT,LAS,1069.0,5.0,12.0,0.0,,0.0,,,,,,2008-07-04
2008,Feb,14,Thursday,07:43:00,2008-02-14 07:44:00,10:24:00,10:19:00,UA,1121,N429UA,281.0,275.0,240.0,5.0,-1.0,PHL,DEN,1557.0,8.0,33.0,0.0,,0.0,,,,,,2008-02-14
2008,May,20,Tuesday,10:38:00,2008-05-20 09:55:00,13:17:00,12:30:00,AA,1041,N492AA,279.0,275.0,257.0,47.0,43.0,ORD,SJC,1829.0,2.0,20.0,0.0,,0.0,43.0,0.0,4.0,0.0,0.0,2008-05-20
2008,May,4,Sunday,14:26:00,2008-05-04 14:34:00,16:13:00,16:30:00,MQ,3244,N320AE,107.0,116.0,87.0,-17.0,-8.0,LFT,DFW,351.0,11.0,9.0,0.0,,0.0,,,,,,2008-05-04
2008,Jun,10,Tuesday,14:38:00,2008-06-10 14:35:00,14:56:00,14:55:00,MQ,3980,N858AE,78.0,80.0,55.0,1.0,3.0,SDF,ORD,286.0,3.0,20.0,0.0,,0.0,,,,,,2008-06-10
2008,Feb,5,Tuesday,06:51:00,2008-02-05 06:43:00,08:54:00,08:50:00,NW,448,N512US,123.0,127.0,104.0,4.0,8.0,MSP,MEM,700.0,3.0,16.0,0.0,,0.0,,,,,,2008-02-05
2008,Apr,2,Wednesday,18:03:00,2008-04-02 18:00:00,19:23:00,19:23:00,US,1234,N574US,80.0,83.0,68.0,0.0,3.0,RDU,PHL,336.0,2.0,10.0,0.0,,0.0,,,,,,2008-04-02
2008,Apr,10,Thursday,09:21:00,2008-04-10 08:52:00,16:47:00,16:26:00,US,59,N819AW,266.0,274.0,239.0,21.0,29.0,PHX,IAD,1956.0,10.0,17.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,2008-04-10
2008,May,22,Thursday,16:09:00,2008-05-22 16:05:00,18:01:00,17:50:00,YV,2768,N17231,112.0,105.0,93.0,11.0,4.0,MRY,PHX,598.0,7.0,12.0,0.0,,0.0,,,,,,2008-05-22
2008,Jun,18,Wednesday,06:40:00,2008-06-18 06:46:00,08:08:00,08:25:00,NW,1764,N357NB,88.0,99.0,65.0,-17.0,-6.0,DTW,PHL,453.0,11.0,12.0,0.0,,0.0,,,,,,2008-06-18
2008,Apr,4,Friday,21:23:00,2008-04-04 19:30:00,22:26:00,20:39:00,FL,935,N915AT,63.0,69.0,45.0,107.0,113.0,JAX,ATL,270.0,8.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,107.0,2008-04-04
2008,Mar,21,Friday,14:38:00,2008-03-21 14:48:00,15:27:00,15:47:00,OO,5756,N293SW,49.0,59.0,40.0,-20.0,-10.0,CIC,SFO,153.0,3.0,6.0,0.0,,0.0,,,,,,2008-03-21
2008,Mar,15,Saturday,09:57:00,2008-03-15 09:25:00,12:56:00,12:27:00,CO,1472,N17344,179.0,182.0,137.0,29.0,32.0,EWR,MCO,938.0,4.0,38.0,0.0,,0.0,29.0,0.0,0.0,0.0,0.0,2008-03-15
2008,Mar,9,Sunday,17:20:00,2008-03-09 17:15:00,18:31:00,18:34:00,OO,3812,N441SW,71.0,79.0,59.0,-3.0,5.0,BIL,SLC,387.0,4.0,8.0,0.0,,0.0,,,,,,2008-03-09
2008,Jun,22,Sunday,20:11:00,2008-06-22 20:25:00,23:28:00,23:47:00,AS,66,N705AS,137.0,142.0,126.0,-19.0,-14.0,JNU,SEA,909.0,4.0,7.0,0.0,,0.0,,,,,,2008-06-22
2008,Feb,10,Sunday,06:55:00,2008-02-10 06:50:00,09:36:00,09:40:00,AA,1114,N5CUAA,161.0,170.0,145.0,-4.0,5.0,MIA,LGA,1097.0,3.0,13.0,0.0,,0.0,,,,,,2008-02-10
2008,May,15,Thursday,17:43:00,2008-05-15 17:50:00,20:46:00,20:33:00,EV,4861,N758EV,183.0,163.0,147.0,13.0,-7.0,PVD,ATL,903.0,11.0,25.0,0.0,,0.0,,,,,,2008-05-15
2008,Apr,9,Wednesday,09:55:00,2008-04-09 09:49:00,11:14:00,11:15:00,EV,4761,N840AS,79.0,86.0,62.0,-1.0,6.0,ATL,OAJ,399.0,2.0,15.0,0.0,,0.0,,,,,,2008-04-09
2008,Jan,29,Tuesday,09:05:00,2008-01-29 09:12:00,10:33:00,10:24:00,OO,6752,N771SK,148.0,132.0,109.0,9.0,-7.0,SYR,ORD,607.0,4.0,35.0,0.0,,0.0,,,,,,2008-01-29
2008,May,18,Sunday,11:23:00,2008-05-18 11:25:00,13:42:00,14:04:00,B6,392,N521JB,139.0,159.0,121.0,-22.0,-2.0,MCO,LGA,950.0,4.0,14.0,0.0,,0.0,,,,,,2008-05-18
2008,Mar,10,Monday,09:00:00,2008-03-10 09:00:00,11:20:00,11:24:00,XE,519,N11192,80.0,84.0,66.0,-4.0,0.0,MSY,JAX,513.0,4.0,10.0,0.0,,0.0,,,,,,2008-03-10
2008,Apr,8,Tuesday,08:57:00,2008-04-08 09:00:00,10:14:00,10:10:00,WN,2003,N651SW,137.0,130.0,126.0,4.0,-3.0,HOU,ABQ,759.0,4.0,7.0,0.0,,0.0,,,,,,2008-04-08
2008,Jan,16,Wednesday,11:10:00,2008-01-16 11:15:00,13:10:00,13:06:00,NW,949,N8938E,120.0,111.0,98.0,4.0,-5.0,MKE,MEM,556.0,8.0,14.0,0.0,,0.0,,,,,,2008-01-16
2008,Jun,28,Saturday,13:30:00,2008-06-28 13:25:00,16:15:00,16:24:00,9E,5835,86239E,105.0,119.0,87.0,-9.0,5.0,DLH,DTW,541.0,10.0,8.0,0.0,,0.0,,,,,,2008-06-28
2008,Apr,27,Sunday,14:03:00,2008-04-27 14:12:00,19:07:00,19:26:00,NW,598,N378NW,184.0,194.0,171.0,-19.0,-9.0,PDX,MSP,1426.0,3.0,10.0,0.0,,0.0,,,,,,2008-04-27
2008,Mar,8,Saturday,,2008-03-08 19:30:00,,21:37:00,OH,5169,,,127.0,,,,CVG,MHT,741.0,,,1.0,weather,0.0,,,,,,2008-03-08
2008,Jan,8,Tuesday,18:47:00,2008-01-08 18:15:00,20:50:00,20:00:00,AA,588,N071AA,183.0,165.0,134.0,50.0,32.0,SJU,MIA,1045.0,6.0,43.0,0.0,,0.0,0.0,0.0,18.0,0.0,32.0,2008-01-08
2008,Jan,11,Friday,10:09:00,2008-01-11 10:15:00,14:51:00,13:32:00,XE,2420,N14920,222.0,137.0,146.0,79.0,-6.0,BNA,EWR,748.0,9.0,67.0,0.0,,0.0,0.0,0.0,79.0,0.0,0.0,2008-01-11
2008,Mar,23,Sunday,11:04:00,2008-03-23 11:05:00,13:16:00,13:25:00,WN,2448,N383SW,72.0,80.0,61.0,-9.0,-1.0,BNA,CLE,448.0,3.0,8.0,0.0,,0.0,,,,,,2008-03-23
2008,Jan,30,Wednesday,17:52:00,2008-01-30 17:52:00,19:40:00,19:19:00,YV,2864,N17358,168.0,147.0,145.0,21.0,0.0,PHX,MFR,854.0,7.0,16.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,2008-01-30
2008,Jan,24,Thursday,10:11:00,2008-01-24 10:05:00,11:36:00,11:40:00,WN,3429,N373SW,85.0,95.0,74.0,-4.0,6.0,SAN,SMF,480.0,3.0,8.0,0.0,,0.0,,,,,,2008-01-24
2008,Apr,5,Saturday,10:03:00,2008-04-05 09:45:00,11:35:00,11:19:00,US,996,N459UW,92.0,94.0,55.0,16.0,18.0,CLT,PIT,366.0,4.0,33.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,2008-04-05
2008,Feb,19,Tuesday,17:54:00,2008-02-19 17:10:00,19:03:00,18:24:00,XE,2340,N12564,69.0,74.0,39.0,39.0,44.0,ALB,EWR,143.0,8.0,22.0,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,2008-02-19
2008,Jun,29,Sunday,21:43:00,2008-06-29 21:00:00,01:28:00,00:09:00,DL,677,N654DL,225.0,189.0,127.0,79.0,43.0,JFK,MCO,944.0,5.0,93.0,0.0,,0.0,43.0,0.0,36.0,0.0,0.0,2008-06-29
2008,Apr,8,Tuesday,10:03:00,2008-04-08 10:03:00,12:06:00,12:01:00,YV,2785,N97325,123.0,118.0,103.0,5.0,0.0,PHX,MRY,598.0,4.0,16.0,0.0,,0.0,,,,,,2008-04-08
2008,Apr,9,Wednesday,11:13:00,2008-04-09 11:12:00,12:41:00,13:00:00,AS,392,N627AS,88.0,108.0,74.0,-19.0,1.0,PDX,OAK,543.0,6.0,8.0,0.0,,0.0,,,,,,2008-04-09
2008,Jan,29,Tuesday,,2008-01-29 17:05:00,,19:30:00,AA,1783,,,205.0,,,,IAD,DFW,1172.0,,,1.0,carrier,0.0,,,,,,2008-01-29
2008,Apr,7,Monday,13:50:00,2008-04-07 13:50:00,14:39:00,14:50:00,WN,662,N289CT,109.0,120.0,93.0,-11.0,0.0,BWI,MDW,611.0,4.0,12.0,0.0,,0.0,,,,,,2008-04-07
2008,Jun,28,Saturday,16:00:00,2008-06-28 14:10:00,19:50:00,17:17:00,OO,6128,N768SK,170.0,127.0,114.0,153.0,110.0,ORD,ORF,717.0,9.0,47.0,0.0,,0.0,0.0,110.0,43.0,0.0,0.0,2008-06-28
2008,Mar,9,Sunday,13:25:00,2008-03-09 13:25:00,21:39:00,21:40:00,UA,56,N590UA,314.0,315.0,296.0,-1.0,0.0,KOA,LAX,2504.0,6.0,12.0,0.0,,0.0,,,,,,2008-03-09
2008,Apr,13,Sunday,23:13:00,2008-04-13 23:15:00,05:56:00,06:01:00,US,1558,N174US,223.0,226.0,207.0,-5.0,-2.0,PHX,CLT,1774.0,5.0,11.0,0.0,,0.0,,,,,,2008-04-13
2008,Jul,6,Sunday,15:45:00,2008-07-06 15:45:00,20:36:00,19:10:00,WN,3902,N672SW,231.0,145.0,166.0,86.0,0.0,AUS,TPA,928.0,53.0,12.0,0.0,,0.0,0.0,0.0,86.0,0.0,0.0,2008-07-06
2008,Mar,13,Thursday,15:17:00,2008-03-13 15:21:00,16:24:00,16:30:00,EV,4545,N902EV,67.0,69.0,34.0,-6.0,-4.0,ATL,VLD,208.0,6.0,27.0,0.0,,0.0,,,,,,2008-03-13
2008,Apr,12,Saturday,08:07:00,2008-04-12 07:35:00,15:49:00,15:34:00,UA,290,N826UA,282.0,299.0,267.0,15.0,32.0,SMF,IAD,2358.0,5.0,10.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,2008-04-12
2008,Mar,10,Monday,04:50:00,2008-03-10 05:00:00,08:51:00,09:05:00,AA,433,N531AA,121.0,125.0,107.0,-14.0,-10.0,TUS,DFW,813.0,5.0,9.0,0.0,,0.0,,,,,,2008-03-10
2008,Apr,23,Wednesday,10:26:00,2008-04-23 10:30:00,11:39:00,11:43:00,XE,2253,N26545,73.0,73.0,55.0,-4.0,-4.0,RIC,EWR,278.0,8.0,10.0,0.0,,0.0,,,,,,2008-04-23
2008,Feb,7,Thursday,10:22:00,2008-02-07 10:31:00,13:08:00,13:23:00,UA,768,N336UA,106.0,112.0,87.0,-15.0,-9.0,DEN,DFW,641.0,5.0,14.0,0.0,,0.0,,,,,,2008-02-07
2008,Jan,31,Thursday,20:54:00,2008-01-31 18:50:00,22:04:00,19:59:00,DL,1028,N984DL,130.0,129.0,104.0,125.0,124.0,ATL,ORD,606.0,8.0,18.0,0.0,,0.0,0.0,0.0,125.0,0.0,0.0,2008-01-31
2008,Feb,10,Sunday,06:48:00,2008-02-10 06:54:00,08:43:00,08:59:00,OO,5864,N937SW,55.0,65.0,37.0,-16.0,-6.0,ORD,MBS,222.0,4.0,14.0,0.0,,0.0,,,,,,2008-02-10
2008,May,14,Wednesday,07:57:00,2008-05-14 08:05:00,09:05:00,09:15:00,UA,346,N924UA,128.0,130.0,101.0,-10.0,-8.0,AUS,DEN,775.0,9.0,18.0,0.0,,0.0,,,,,,2008-05-14
2008,May,13,Tuesday,06:27:00,2008-05-13 06:30:00,07:08:00,07:10:00,WN,3583,N717SA,101.0,100.0,88.0,-2.0,-3.0,MCI,DEN,533.0,5.0,8.0,0.0,,0.0,,,,,,2008-05-13
2008,May,6,Tuesday,09:48:00,2008-05-06 09:50:00,10:53:00,11:08:00,OO,3894,N820SK,125.0,138.0,101.0,-15.0,-2.0,ATL,ORD,606.0,6.0,18.0,0.0,,0.0,,,,,,2008-05-06
2008,May,13,Tuesday,21:52:00,2008-05-13 21:55:00,23:23:00,23:25:00,WN,3485,N318SW,91.0,90.0,74.0,-2.0,-3.0,SAN,SMF,480.0,5.0,12.0,0.0,,0.0,,,,,,2008-05-13
2008,Jan,21,Monday,13:28:00,2008-01-21 13:30:00,21:12:00,21:05:00,DL,1120,N702TW,284.0,275.0,254.0,7.0,-2.0,SEA,ATL,2182.0,12.0,18.0,0.0,,0.0,,,,,,2008-01-21
2008,May,25,Sunday,10:53:00,2008-05-25 11:00:00,12:12:00,12:27:00,DL,1746,N140LL,79.0,87.0,59.0,-15.0,-7.0,TPA,ATL,406.0,8.0,12.0,0.0,,0.0,,,,,,2008-05-25
2008,Jan,7,Monday,12:18:00,2008-01-07 11:55:00,14:08:00,14:00:00,UA,764,N830UA,110.0,125.0,92.0,8.0,23.0,SEA,SFO,679.0,9.0,9.0,0.0,,0.0,,,,,,2008-01-07
2008,Jan,10,Thursday,18:22:00,2008-01-10 18:25:00,19:43:00,19:55:00,WN,549,N212WN,81.0,90.0,67.0,-12.0,-3.0,JAX,ORF,543.0,3.0,11.0,0.0,,0.0,,,,,,2008-01-10
2008,Jul,21,Monday,09:54:00,2008-07-21 09:30:00,10:35:00,10:20:00,WN,890,N403WN,101.0,110.0,88.0,15.0,24.0,HOU,ELP,677.0,3.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0,2008-07-21
2008,Mar,22,Saturday,14:23:00,2008-03-22 14:30:00,17:49:00,17:49:00,XE,402,N16561,146.0,139.0,118.0,0.0,-7.0,SAN,BOI,749.0,23.0,5.0,0.0,,0.0,,,,,,2008-03-22
2008,Jan,26,Saturday,15:46:00,2008-01-26 14:05:00,22:17:00,20:35:00,AA,2073,N5CEAA,271.0,270.0,232.0,102.0,101.0,ORD,SJU,2072.0,6.0,33.0,0.0,,0.0,101.0,0.0,1.0,0.0,0.0,2008-01-26
2008,Jan,30,Wednesday,,2008-01-30 13:06:00,,14:37:00,YV,7264,N446YV,,91.0,,,,DEN,RAP,301.0,,,1.0,carrier,0.0,,,,,,2008-01-30
2008,Apr,18,Friday,18:49:00,2008-04-18 18:50:00,20:13:00,20:12:00,DL,1563,N923DL,144.0,142.0,116.0,1.0,-1.0,ATL,DFW,732.0,8.0,20.0,0.0,,0.0,,,,,,2008-04-18
2008,Feb,9,Saturday,18:59:00,2008-02-09 19:00:00,22:48:00,22:50:00,CO,1417,N14334,169.0,170.0,146.0,-2.0,-1.0,IAH,PIT,1117.0,6.0,17.0,0.0,,0.0,,,,,,2008-02-09
2008,Jan,7,Monday,07:24:00,2008-01-07 06:50:00,08:39:00,08:18:00,NW,1524,N347NB,75.0,88.0,56.0,21.0,34.0,MCI,MSP,393.0,9.0,10.0,0.0,,0.0,21.0,0.0,0.0,0.0,0.0,2008-01-07
2008,Apr,7,Monday,20:59:00,2008-04-07 20:10:00,21:50:00,21:00:00,WN,292,N397SW,51.0,50.0,40.0,50.0,49.0,OKC,DAL,181.0,4.0,7.0,0.0,,0.0,4.0,0.0,1.0,0.0,45.0,2008-04-07
2008,Feb,25,Monday,12:10:00,2008-02-25 11:55:00,18:18:00,18:06:00,UA,870,N593UA,248.0,251.0,222.0,12.0,15.0,SFO,ORD,1846.0,7.0,19.0,0.0,,0.0,,,,,,2008-02-25
2008,Jan,8,Tuesday,07:50:00,2008-01-08 07:40:00,10:32:00,10:15:00,YV,2779,N920FJ,222.0,215.0,192.0,17.0,10.0,MEM,PHX,1263.0,8.0,22.0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,2008-01-08
2008,Jan,27,Sunday,12:40:00,2008-01-27 12:34:00,13:35:00,13:27:00,YV,2844,N7305V,55.0,53.0,37.0,8.0,6.0,YUM,PHX,160.0,8.0,10.0,0.0,,0.0,,,,,,2008-01-27
2008,May,23,Friday,16:38:00,2008-05-23 16:40:00,18:11:00,18:30:00,9E,5934,86749E,153.0,170.0,127.0,-19.0,-2.0,PHL,MEM,874.0,8.0,18.0,0.0,,0.0,,,,,,2008-05-23
2008,Mar,2,Sunday,14:31:00,2008-03-02 14:15:00,15:39:00,15:25:00,WN,2031,N600WN,188.0,190.0,178.0,14.0,16.0,AUS,SAN,1164.0,2.0,8.0,0.0,,0.0,,,,,,2008-03-02
2008,Apr,22,Tuesday,12:30:00,2008-04-22 12:30:00,14:02:00,13:41:00,DL,1919,N913DE,92.0,71.0,50.0,21.0,0.0,BOS,LGA,185.0,4.0,38.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,2008-04-22
2008,Apr,15,Tuesday,10:23:00,2008-04-15 10:05:00,14:11:00,14:00:00,WN,2456,N451WN,168.0,175.0,152.0,11.0,18.0,MDW,FLL,1166.0,4.0,12.0,0.0,,0.0,,,,,,2008-04-15
2008,Jun,5,Thursday,16:33:00,2008-06-05 16:35:00,18:21:00,18:19:00,OO,1993,N814SK,108.0,104.0,75.0,2.0,-2.0,ATL,PIT,526.0,9.0,24.0,0.0,,0.0,,,,,,2008-06-05
2008,Feb,1,Friday,06:27:00,2008-02-01 06:00:00,09:16:00,09:00:00,OO,3766,N432SW,109.0,120.0,84.0,16.0,27.0,SLE,SLC,628.0,8.0,17.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,2008-02-01
2008,Feb,4,Monday,20:59:00,2008-02-04 21:00:00,22:14:00,22:28:00,UA,805,N333UA,75.0,88.0,51.0,-14.0,-1.0,SFO,LAX,337.0,9.0,15.0,0.0,,0.0,,,,,,2008-02-04
2008,Mar,16,Sunday,11:45:00,2008-03-16 11:45:00,13:12:00,13:00:00,WN,136,N677AA,87.0,75.0,69.0,12.0,0.0,RDU,PHL,336.0,9.0,9.0,0.0,,0.0,,,,,,2008-03-16
2008,Apr,10,Thursday,16:31:00,2008-04-10 16:15:00,19:16:00,19:25:00,OO,2536,N498CA,105.0,130.0,96.0,-9.0,16.0,MKE,BDL,780.0,3.0,6.0,0.0,,0.0,,,,,,2008-04-10
2008,Apr,9,Wednesday,21:11:00,2008-04-09 21:10:00,09:57:00,09:55:00,CO,72,N77066,466.0,465.0,444.0,2.0,1.0,HNL,IAH,3904.0,5.0,17.0,0.0,,0.0,,,,,,2008-04-09
2008,Apr,3,Thursday,19:58:00,2008-04-03 19:25:00,23:17:00,23:06:00,CO,1162,N16649,139.0,161.0,94.0,11.0,33.0,ORD,EWR,719.0,7.0,38.0,0.0,,0.0,,,,,,2008-04-03
2008,Apr,3,Thursday,09:46:00,2008-04-03 09:45:00,10:56:00,10:47:00,UA,609,N577UA,130.0,122.0,106.0,9.0,1.0,DCA,ORD,612.0,11.0,13.0,0.0,,0.0,,,,,,2008-04-03
2008,Apr,19,Saturday,12:24:00,2008-04-19 12:25:00,15:07:00,14:55:00,UA,49,N552UA,343.0,330.0,320.0,12.0,-1.0,IAD,LAX,2288.0,5.0,18.0,0.0,,0.0,,,,,,2008-04-19
2008,Jan,30,Wednesday,09:10:00,2008-01-30 09:15:00,10:59:00,11:05:00,YV,7065,N650ML,109.0,110.0,73.0,-6.0,-5.0,ATL,IAD,533.0,10.0,26.0,0.0,,0.0,,,,,,2008-01-30
2008,May,6,Tuesday,05:50:00,2008-05-06 06:00:00,07:08:00,07:20:00,XE,2659,N14148,78.0,80.0,56.0,-12.0,-10.0,PWM,EWR,284.0,7.0,15.0,0.0,,0.0,,,,,,2008-05-06
2008,Feb,21,Thursday,18:34:00,2008-02-21 18:40:00,20:13:00,20:03:00,XE,2589,N14916,99.0,83.0,71.0,10.0,-6.0,SYR,CLE,317.0,8.0,20.0,0.0,,0.0,,,,,,2008-02-21
2008,Apr,3,Thursday,08:58:00,2008-04-03 09:07:00,10:37:00,10:15:00,OO,5833,N743SK,219.0,188.0,175.0,22.0,-9.0,CVG,DEN,1069.0,22.0,22.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,2008-04-03
2008,Mar,22,Saturday,20:20:00,2008-03-22 14:35:00,21:42:00,16:05:00,9E,5946,89709E,82.0,90.0,67.0,337.0,345.0,MEM,MLI,442.0,4.0,11.0,0.0,,0.0,337.0,0.0,0.0,0.0,0.0,2008-03-22
2008,Jan,11,Friday,14:47:00,2008-01-11 14:30:00,17:36:00,17:35:00,AA,1334,N5CNAA,229.0,245.0,214.0,1.0,17.0,SJU,BOS,1674.0,5.0,10.0,0.0,,0.0,,,,,,2008-01-11
2008,Jun,7,Saturday,13:53:00,2008-06-07 14:00:00,17:10:00,17:13:00,OO,6614,N944SW,137.0,133.0,120.0,-3.0,-7.0,PSC,DEN,853.0,8.0,9.0,0.0,,0.0,,,,,,2008-06-07
2008,Jan,1,Tuesday,15:00:00,2008-01-01 15:00:00,17:20:00,17:11:00,OH,5382,N403CA,140.0,131.0,103.0,9.0,0.0,CVG,PWM,810.0,5.0,32.0,0.0,,0.0,,,,,,2008-01-01
2008,Mar,21,Friday,16:31:00,2008-03-21 15:45:00,00:35:00,23:56:00,CO,649,N54241,304.0,311.0,287.0,39.0,46.0,SFO,EWR,2565.0,8.0,9.0,0.0,,0.0,0.0,7.0,0.0,0.0,32.0,2008-03-21
2008,Jan,21,Monday,21:50:00,2008-01-21 20:58:00,00:21:00,23:30:00,F9,822,N950FR,91.0,92.0,75.0,51.0,52.0,DEN,MCI,533.0,5.0,11.0,0.0,,0.0,18.0,0.0,14.0,0.0,19.0,2008-01-21
2008,Jan,4,Friday,16:25:00,2008-01-04 16:30:00,17:20:00,17:33:00,MQ,3227,N266AE,55.0,63.0,39.0,-13.0,-5.0,DFW,LAW,140.0,5.0,11.0,0.0,,0.0,,,,,,2008-01-04
2008,Apr,25,Friday,20:44:00,2008-04-25 19:10:00,21:58:00,20:35:00,WN,2462,N649SW,74.0,85.0,58.0,83.0,94.0,MHT,PHL,290.0,5.0,11.0,0.0,,0.0,6.0,0.0,0.0,0.0,77.0,2008-04-25
2008,Jun,14,Saturday,06:15:00,2008-06-14 06:15:00,07:10:00,07:08:00,XE,2220,N14943,55.0,53.0,35.0,2.0,0.0,SHV,IAH,192.0,7.0,13.0,0.0,,0.0,,,,,,2008-06-14
2008,May,28,Wednesday,12:12:00,2008-05-28 12:10:00,13:50:00,13:35:00,AA,1933,N5DJAA,218.0,205.0,185.0,15.0,2.0,DFW,RNO,1345.0,8.0,25.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,2008-05-28
2008,Mar,18,Tuesday,17:33:00,2008-03-18 17:15:00,19:23:00,18:48:00,NW,323,N756NW,170.0,153.0,135.0,35.0,18.0,BWI,MEM,787.0,15.0,20.0,0.0,,0.0,0.0,0.0,17.0,0.0,18.0,2008-03-18
2008,Feb,8,Friday,16:10:00,2008-02-08 15:25:00,16:50:00,16:20:00,MQ,4181,N690AE,40.0,55.0,29.0,30.0,45.0,ORD,GRB,174.0,2.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,2008-02-08
2008,Jan,16,Wednesday,10:21:00,2008-01-16 10:05:00,13:45:00,13:32:00,NW,1042,N357NB,144.0,147.0,121.0,13.0,16.0,MSP,PHL,980.0,9.0,14.0,0.0,,0.0,,,,,,2008-01-16
2008,Feb,7,Thursday,19:00:00,2008-02-07 19:05:00,22:02:00,22:02:00,NW,1020,N321NB,182.0,177.0,145.0,0.0,-5.0,MSP,IAH,1034.0,13.0,24.0,0.0,,0.0,,,,,,2008-02-07
2008,Jan,13,Sunday,20:58:00,2008-01-13 20:54:00,22:25:00,22:26:00,CO,1547,N31412,207.0,212.0,184.0,-1.0,4.0,IAH,SAN,1303.0,3.0,20.0,0.0,,0.0,,,,,,2008-01-13
2008,Apr,7,Monday,06:08:00,2008-04-07 06:10:00,08:44:00,08:53:00,US,954,N420US,156.0,163.0,139.0,-9.0,-2.0,FLL,PHL,992.0,6.0,11.0,0.0,,0.0,,,,,,2008-04-07
2008,Apr,6,Sunday,18:58:00,2008-04-06 18:55:00,00:38:00,00:43:00,UA,1126,N550UA,220.0,228.0,201.0,-5.0,3.0,DEN,BOS,1754.0,6.0,13.0,0.0,,0.0,,,,,,2008-04-06
